Config_Pack,Algorithm,Fitness_Cost,Execution_Time_s,Is_Success
A_Eco,GWO,1000.0,0.0054399967193603516,False
A_Eco,GWO,800.0,0.007039070129394531,False
A_Eco,GWO,800.0,0.005751848220825195,False
A_Eco,GWO,1000.0,0.005105257034301758,False
A_Eco,GWO,3.636014091014379,0.030838727951049805,True
A_Eco,GWO,800.0,0.005197048187255859,False
A_Eco,GWO,800.0,0.005769968032836914,False
A_Eco,GWO,800.0,0.005742073059082031,False
A_Eco,GWO,3.636014091014379,0.027109146118164062,True
A_Eco,GWO,1000.0,0.005090951919555664,False
A_Eco,GWO,800.0,0.00585174560546875,False
A_Eco,GWO,800.0,0.0051860809326171875,False
A_Eco,GWO,800.0,0.005733013153076172,False
A_Eco,GWO,800.0,0.006142139434814453,False
A_Eco,GWO,3.636014091014379,0.008655071258544922,True
A_Eco,GWO,3.636014091014379,0.014555931091308594,True
A_Eco,GWO,800.0,0.006143331527709961,False
A_Eco,GWO,800.0,0.005261898040771484,False
A_Eco,GWO,800.0,0.0064089298248291016,False
A_Eco,GWO,1000.0,0.005105018615722656,False
A_Eco,GWO,3.636014091014379,0.018477678298950195,True
A_Eco,GWO,800.0,0.005211830139160156,False
B_Standard,GA,3.636014091014379,0.9256641864776611,True
B_Standard,GA,800.0,0.08248710632324219,False
B_Standard,GA,3.636014091014379,0.966620922088623,True
B_Standard,GA,3.636014091014379,0.0942080020904541,True
B_Standard,GA,3.636014091014379,0.5869219303131104,True
B_Standard,GA,3.636014091014379,0.8982787132263184,True
B_Standard,GA,3.636014091014379,1.105008840560913,True
B_Standard,GA,3.636014091014379,0.09273910522460938,True
B_Standard,GA,3.636014091014379,1.0766079425811768,True
B_Standard,GA,3.636014091014379,2.049426794052124,True
B_Standard,GA,3.636014091014379,1.5238680839538574,True
B_Standard,GA,3.636014091014379,0.22873401641845703,True
B_Standard,GA,3.636014091014379,0.8608090877532959,True
B_Standard,GA,3.636014091014379,0.7560782432556152,True
B_Standard,GA,800.0,0.09813117980957031,False
B_Standard,GA,800.0,0.16496992111206055,False
B_Standard,GA,800.0,0.0833749771118164,False
B_Standard,GA,800.0,0.06947088241577148,False
B_Standard,GA,1000.0,0.07778191566467285,False
B_Standard,GA,3.636014091014379,1.820868968963623,True
B_Standard,GA,3.636014091014379,1.4286551475524902,True
B_Standard,GA,3.636014091014379,2.2358970642089844,True
B_Standard,GA,3.636014091014379,1.45867919921875,True
B_Standard,GA,800.0,0.2051079273223877,False
B_Standard,GA,3.636014091014379,1.1631028652191162,True
B_Standard,GA,3.636014091014379,0.08483672142028809,True
B_Standard,GA,3.636014091014379,0.09849715232849121,True
B_Standard,GA,800.0,0.08158206939697266,False
B_Standard,GA,3.636014091014379,0.9059088230133057,True
B_Standard,GA,3.636014091014379,0.772960901260376,True
B_Standard,PSO,3.636014091014379,0.05844879150390625,True
B_Standard,PSO,3.636014091014379,0.20836305618286133,True
B_Standard,PSO,3.636014091014379,0.1510627269744873,True
B_Standard,PSO,800.0,0.03579068183898926,False
B_Standard,PSO,3.636014091014379,0.07782769203186035,True
B_Standard,PSO,3.636014091014379,0.07440900802612305,True
B_Standard,PSO,3.636014091014379,0.09840703010559082,True
B_Standard,PSO,3.636014091014379,0.19492888450622559,True
B_Standard,PSO,3.636014091014379,0.10610008239746094,True
B_Standard,PSO,3.636014091014379,0.11080288887023926,True
B_Standard,PSO,3.636014091014379,0.07100796699523926,True
B_Standard,PSO,3.636014091014379,0.1495680809020996,True
B_Standard,PSO,3.636014091014379,0.08152008056640625,True
B_Standard,PSO,3.636014091014379,0.1724259853363037,True
B_Standard,PSO,3.636014091014379,0.10843896865844727,True
B_Standard,PSO,3.636014091014379,0.15166878700256348,True
B_Standard,PSO,3.636014091014379,0.3408787250518799,True
B_Standard,PSO,3.636014091014379,0.0942237377166748,True
B_Standard,PSO,3.636014091014379,0.11684083938598633,True
B_Standard,PSO,3.636014091014379,0.10552811622619629,True
B_Standard,PSO,3.636014091014379,0.20448613166809082,True
B_Standard,PSO,3.636014091014379,0.16345596313476562,True
B_Standard,PSO,3.636014091014379,0.1268918514251709,True
B_Standard,PSO,3.636014091014379,0.18292498588562012,True
B_Standard,PSO,3.636014091014379,0.15460991859436035,True
B_Standard,PSO,3.636014091014379,0.07802295684814453,True
B_Standard,PSO,3.636014091014379,0.09655022621154785,True
B_Standard,PSO,3.636014091014379,0.141862154006958,True
B_Standard,PSO,3.636014091014379,0.1359539031982422,True
B_Standard,PSO,3.636014091014379,0.07856202125549316,True
B_Standard,GWO,3.636014091014379,0.06855607032775879,True
B_Standard,GWO,3.636014091014379,0.23333191871643066,True
B_Standard,GWO,3.636014091014379,0.05451607704162598,True
B_Standard,GWO,3.636014091014379,0.07806992530822754,True
B_Standard,GWO,3.636014091014379,0.06658196449279785,True
B_Standard,GWO,3.636014091014379,0.2633500099182129,True
B_Standard,GWO,3.636014091014379,0.07484006881713867,True
B_Standard,GWO,3.636014091014379,0.1764070987701416,True
B_Standard,GWO,3.636014091014379,0.05949282646179199,True
B_Standard,GWO,3.636014091014379,0.05269503593444824,True
B_Standard,GWO,3.636014091014379,0.26447081565856934,True
B_Standard,GWO,3.636014091014379,0.06190180778503418,True
B_Standard,GWO,3.636014091014379,0.2953948974609375,True
B_Standard,GWO,3.636014091014379,0.055338144302368164,True
B_Standard,GWO,3.636014091014379,0.1136481761932373,True
B_Standard,GWO,3.636014091014379,0.1392228603363037,True
B_Standard,GWO,3.636014091014379,0.3011798858642578,True
B_Standard,GWO,3.636014091014379,0.2980821132659912,True
B_Standard,GWO,3.636014091014379,0.29409193992614746,True
B_Standard,GWO,3.636014091014379,0.44123411178588867,True
B_Standard,GWO,3.636014091014379,0.14470696449279785,True
B_Standard,GWO,3.636014091014379,0.2900230884552002,True
B_Standard,GWO,3.636014091014379,0.06317591667175293,True
B_Standard,GWO,3.636014091014379,0.27844929695129395,True
B_Standard,GWO,3.636014091014379,0.07324409484863281,True
B_Standard,GWO,3.636014091014379,0.08228421211242676,True
B_Standard,GWO,3.636014091014379,0.3769500255584717,True
B_Standard,GWO,3.636014091014379,0.07431292533874512,True
B_Standard,GWO,3.636014091014379,0.3099331855773926,True
B_Standard,GWO,3.636014091014379,0.11651611328125,True
C_High,GA,800.0,0.3740391731262207,False
C_High,GA,3.636014091014379,3.743570327758789,True
C_High,GA,3.636014091014379,3.6000938415527344,True
C_High,GA,3.636014091014379,4.2193520069122314,True
C_High,GA,3.636014091014379,4.209649324417114,True
C_High,GA,3.636014091014379,3.710416078567505,True
C_High,GA,3.636014091014379,4.27305793762207,True
C_High,GA,3.636014091014379,3.953948974609375,True
C_High,GA,3.636014091014379,4.413615942001343,True
C_High,GA,3.636014091014379,3.397189140319824,True
C_High,GA,3.636014091014379,3.528975009918213,True
C_High,GA,800.0,0.25394105911254883,False
C_High,GA,3.636014091014379,3.5189948081970215,True
C_High,GA,3.636014091014379,3.513788938522339,True
C_High,GA,3.636014091014379,3.120774745941162,True
C_High,GA,3.636014091014379,3.4758200645446777,True
C_High,GA,3.636014091014379,3.1143081188201904,True
C_High,GA,3.636014091014379,3.130733013153076,True
C_High,GA,3.636014091014379,0.25611114501953125,True
C_High,GA,3.636014091014379,3.3577730655670166,True
C_High,GA,3.636014091014379,3.26320481300354,True
C_High,GA,3.636014091014379,3.449557065963745,True
C_High,GA,3.636014091014379,3.4886422157287598,True
C_High,GA,3.636014091014379,3.437168836593628,True
C_High,GA,3.636014091014379,3.569959878921509,True
C_High,GA,3.636014091014379,3.2221407890319824,True
C_High,GA,3.636014091014379,3.454040050506592,True
C_High,GA,3.636014091014379,3.121570110321045,True
C_High,GA,3.636014091014379,3.4329111576080322,True
C_High,GA,3.636014091014379,1.5717439651489258,True
C_High,PSO,3.636014091014379,0.6685366630554199,True
C_High,PSO,3.636014091014379,0.2669801712036133,True
C_High,PSO,3.636014091014379,0.46703004837036133,True
C_High,PSO,3.636014091014379,0.912916898727417,True
C_High,PSO,3.636014091014379,0.2386322021484375,True
C_High,PSO,3.636014091014379,0.35384321212768555,True
C_High,PSO,3.636014091014379,0.7845160961151123,True
C_High,PSO,3.636014091014379,0.21989202499389648,True
C_High,PSO,3.636014091014379,0.7483558654785156,True
C_High,PSO,3.636014091014379,1.1370439529418945,True
C_High,PSO,3.636014091014379,0.39833807945251465,True
C_High,PSO,3.636014091014379,0.5913798809051514,True
C_High,PSO,3.636014091014379,1.0960350036621094,True
C_High,PSO,3.636014091014379,0.3565661907196045,True
C_High,PSO,3.636014091014379,0.7840299606323242,True
C_High,PSO,3.636014091014379,0.35243773460388184,True
C_High,PSO,3.636014091014379,0.48079419136047363,True
C_High,PSO,3.636014091014379,0.3623838424682617,True
C_High,PSO,3.636014091014379,0.41185617446899414,True
C_High,PSO,3.636014091014379,0.4300682544708252,True
C_High,PSO,3.636014091014379,0.416517972946167,True
C_High,PSO,3.636014091014379,1.0766127109527588,True
C_High,PSO,3.636014091014379,0.30433225631713867,True
C_High,PSO,3.636014091014379,0.49144601821899414,True
C_High,PSO,3.636014091014379,0.8434560298919678,True
C_High,PSO,3.636014091014379,0.24950718879699707,True
C_High,PSO,3.636014091014379,0.779303789138794,True
C_High,PSO,3.636014091014379,0.3995981216430664,True
C_High,PSO,3.636014091014379,0.254680871963501,True
C_High,PSO,3.636014091014379,0.26973891258239746,True
C_High,GWO,3.636014091014379,0.2552199363708496,True
C_High,GWO,3.636014091014379,0.20501303672790527,True
C_High,GWO,3.636014091014379,0.2138538360595703,True
C_High,GWO,3.636014091014379,0.4493880271911621,True
C_High,GWO,3.636014091014379,0.2831110954284668,True
C_High,GWO,3.636014091014379,0.21478986740112305,True
C_High,GWO,3.636014091014379,1.122938871383667,True
C_High,GWO,3.636014091014379,0.3159220218658447,True
C_High,GWO,3.636014091014379,0.3710629940032959,True
C_High,GWO,3.636014091014379,0.22365188598632812,True
C_High,GWO,3.636014091014379,0.2807192802429199,True
C_High,GWO,3.636014091014379,0.27574992179870605,True
C_High,GWO,3.636014091014379,0.21054410934448242,True
C_High,GWO,3.636014091014379,0.24443387985229492,True
C_High,GWO,3.636014091014379,0.3855602741241455,True
C_High,GWO,3.636014091014379,0.2907528877258301,True
C_High,GWO,3.636014091014379,0.22540712356567383,True
C_High,GWO,3.636014091014379,0.20258307456970215,True
C_High,GWO,3.636014091014379,0.8500552177429199,True
C_High,GWO,3.636014091014379,0.3483738899230957,True
C_High,GWO,3.636014091014379,0.2575538158416748,True
C_High,GWO,3.636014091014379,0.47279810905456543,True
C_High,GWO,3.636014091014379,0.2317209243774414,True
C_High,GWO,3.636014091014379,0.3886232376098633,True
C_High,GWO,3.636014091014379,0.5011749267578125,True
C_High,GWO,3.636014091014379,0.2498610019683838,True
C_High,GWO,3.636014091014379,0.2706329822540283,True
C_High,GWO,3.636014091014379,0.31603097915649414,True
C_High,GWO,3.636014091014379,0.31073808670043945,True
C_High,GWO,3.636014091014379,0.24306511878967285,True
